TournamentId,TournamentName,GameId,GameName,Location,CountryName,CountryCode,StartDate,EndDate,TotalUSDPrize,latitude,longitude,year,TournamentsByCountry,TournamentsByGame
6451,ZOTAC Cup StarCraft II HotS #206 (EU),151,StarCraft II,Online,,,11/05/2014,11/05/2014,137.32,,,2014.0,0,613
6301,BaseTradeTV: MONEY $PEAK$ #8 - Starbow: Impact vs. CranK,151,StarCraft II,online,Tuvalu,TV,10/05/2014,10/05/2014,100.0,,,2014.0,42,613
6303,BaseTradeTV: MONEY $PEAK$ #8 - Starbow: INnoVation vs. Franscar,151,StarCraft II,online,Tuvalu,TV,10/05/2014,10/05/2014,75.0,,,2014.0,42,613
6302,BaseTradeTV: MONEY $PEAK$ #8 - Starbow: INnoVation vs. Ryung,151,StarCraft II,online,Tuvalu,TV,10/05/2014,10/05/2014,150.0,,,2014.0,42,613
5887,EPS Germany: Spring 2014 (CS:GO),245,Counter-Strike: Global Offensive,"Cologne, Germany",Germany,DE,18/02/2014,10/05/2014,11680.78,51.1062734358,10.3817108727,2014.0,138,284
6825,Go4LoL NA April 2014,164,League of Legends,online,Namibia,,10/05/2014,10/05/2014,500.0,,,2014.0,0,425
6944,SHOUTcraft: IvD vs. ROOT,151,StarCraft II,online,Romania,RO,10/05/2014,10/05/2014,500.0,45.8534292955,24.9730878059,2014.0,8,613
21866,Southwest Revenge Gunsmoke,204,Super Smash Bros. Melee,"Tempe, Arizona",,,10/05/2014,10/05/2014,180.0,,,2014.0,0,268
19660,TSU,204,Super Smash Bros. Melee,"Technical University Berlin, Berlin, Germany",Germany,DE,10/05/2014,10/05/2014,98.87,51.1062734358,10.3817108727,2014.0,138,268
6300,BaseTradeTV: MONEY $PEAK$ #7 - Balloon vs. Jjakji,151,StarCraft II,online,Tuvalu,TV,08/05/2014,08/05/2014,150.0,,,2014.0,42,613
7992,Go4CS:GO March 2014 Monthly Finals,245,Counter-Strike: Global Offensive,Online,Serbia and Montenegro,CS,07/05/2014,07/05/2014,695.87,,,2014.0,168,284
5468,Solomid EU Invitational #5,164,League of Legends,Online,,,06/05/2014,07/05/2014,2000.0,,,2014.0,0,425
6094,Tecnofields Nitro,164,League of Legends,Argentinia,,,01/05/2014,07/05/2014,614.25,,,2014.0,0,425
5795,TPL Spring 2014,164,League of Legends,"Terminal 21, Bangkok",Poland,PL,24/03/2014,06/05/2014,6333.02,52.1248371866,19.3943576278,2014.0,30,425
6325,IronGaming Season 1 - Ohio Lan,245,Counter-Strike: Global Offensive,"Toledo, Ohio, USA",United States,US,03/05/2014,05/05/2014,2500.0,45.6875333395,-112.494333916,2014.0,614,284
7976,Go4CS:GO EU #94,245,Counter-Strike: Global Offensive,Online,Serbia and Montenegro,CS,04/05/2014,04/05/2014,138.74,,,2014.0,168,284
8570,Go4LoL EUNE #192,164,League of Legends,online,Niger,NE,04/05/2014,04/05/2014,617.93,17.4187581641,9.3857412628,2014.0,64,425
7094,Go4LoL EUW #192,164,League of Legends,online,,,04/05/2014,04/05/2014,617.93,,,2014.0,0,425
11982,Go4SC2 EU #367,151,StarCraft II,online,Seychelles,SC,04/05/2014,04/05/2014,205.98,,,2014.0,104,613
5809,Lanbit Spring 2014 Gunnar Open,245,Counter-Strike: Global Offensive,"Kungsbacka, Sweden",Sweden,SE,01/05/2014,04/05/2014,1536.62,62.777378402,16.7542843545,2014.0,18,284
5777,Lone Star Clash 3 (LoL),164,League of Legends,"Austin, Texas, USA",United States,US,03/05/2014,04/05/2014,15000.0,45.6875333395,-112.494333916,2014.0,614,425
5388,Lone Star Clash 3 (SC2),151,StarCraft II,"Austin, Texas, USA",United States,US,03/05/2014,04/05/2014,15000.0,45.6875333395,-112.494333916,2014.0,614,613
5778,Lone Star Clash 3 - IvyLoL Finals,164,League of Legends,"Austin, Texas, USA",United States,US,03/05/2014,04/05/2014,15000.0,45.6875333395,-112.494333916,2014.0,614,425
13433,Northwest Majors VI (SSBM Doubles),204,Super Smash Bros. Melee,"Des Moines, Washington, USA",United States,US,03/05/2014,04/05/2014,520.0,45.6875333395,-112.494333916,2014.0,614,268
13432,Northwest Majors VI (SSBM Singles),204,Super Smash Bros. Melee,"Des Moines, Washington, USA",United States,US,03/05/2014,04/05/2014,1275.0,45.6875333395,-112.494333916,2014.0,614,268
5424,SoCal Revival #2,245,Counter-Strike: Global Offensive,"Rancho Cucamonga, California, USA",United States,US,03/05/2014,04/05/2014,5500.0,45.6875333395,-112.494333916,2014.0,614,284
5350,StarLadder StarSeries - Season 9 (CS:GO),245,Counter-Strike: Global Offensive,"Online / Kiev, Ukraine",Serbia and Montenegro,CS,26/02/2014,04/05/2014,30000.0,,,2014.0,168,284
5389,TaKeTV ULTRA Invitational,151,StarCraft II,Online,Tuvalu,TV,03/05/2014,04/05/2014,6000.0,,,2014.0,42,613
5390,TeSL 2013-2014 Season 3,151,StarCraft II,"Taipei, Taiwan",Sierra Leone,SL,01/03/2014,04/05/2014,10262.35,8.56342159427,-11.7947178851,2014.0,5,613
7189,TLC Spring 2014: Singapore,164,League of Legends,Singapore,Timor-Leste,TL,09/03/2014,04/05/2014,6400.97,-8.8233219641,125.85227581,2014.0,14,425
5428,XMA – X5 Mega Arena,164,League of Legends,"São Paulo, Brazil",Brazil,BR,01/05/2014,04/05/2014,4504.51,-10.7811447641,-53.0925364784,2014.0,17,425
6450,ZOTAC Cup StarCraft II HotS #205 (EU),151,StarCraft II,Online,,,04/05/2014,04/05/2014,137.32,,,2014.0,0,613
5886,EPS Germany: Spring 2014 (LoL),164,League of Legends,"Cologne, Germany",Germany,DE,18/02/2014,03/05/2014,7695.57,51.1062734358,10.3817108727,2014.0,138,425
5830,LanExperience #18,245,Counter-Strike: Global Offensive,"Assevent, France",France,FR,02/05/2014,03/05/2014,3468.35,42.1820291785,-2.75442214946,2014.0,31,284
5391,No Dice Gaming Invitational #4,151,StarCraft II,Online,,,30/04/2014,03/05/2014,3000.0,,,2014.0,0,613
7190,TLC Spring 2014: Malaysia,164,League of Legends,"Kuala Lumpur, Malaysia",Timor-Leste,TL,08/03/2014,03/05/2014,6254.89,-8.8233219641,125.85227581,2014.0,14,425
5885,EPS Germany: Spring 2014 (StarCraft II),151,StarCraft II,"Cologne, Germany",Germany,DE,19/02/2014,02/05/2014,8794.94,51.1062734358,10.3817108727,2014.0,138,613
6200,WCS Europe 2014 Season 2 Challenger,151,StarCraft II,Online,Serbia and Montenegro,CS,29/04/2014,02/05/2014,9600.0,,,2014.0,168,613
6509,ZOTAC Cup StarCraft II HotS Season 1 Finals 2014 (EU),151,StarCraft II,Online,,,30/04/2014,02/05/2014,3432.93,,,2014.0,0,613
6105,ROCCAT King of the Hill 2013-2014 Week 9,164,League of Legends,Online,Austria,AT,01/05/2014,01/05/2014,1000.0,47.5857571625,14.1305444711,2014.0,9,425
5622,EpicGear Cup #3,164,League of Legends,online,,,30/04/2014,30/04/2014,1378.0,,,2014.0,0,425
6242,Go4LoL EUW March 2014,164,League of Legends,online,,,30/04/2014,30/04/2014,690.45,,,2014.0,0,425
21925,Get Smashed At The Foundry #3,204,Super Smash Bros. Melee,"San Francisco, California",,,29/04/2014,29/04/2014,160.0,,,2014.0,0,268
5429,hitbox Challenger FaceOff,164,League of Legends,Online,,,12/04/2014,29/04/2014,2350.0,,,2014.0,0,425
5506,IET 2014 (LoL Am),164,League of Legends,"Yiwu, China",Ethiopia,ET,27/04/2014,29/04/2014,3195.22,8.62300299107,39.600671832,2014.0,14,425
5505,IET 2014 (LoL Pro),164,League of Legends,"Yiwu, China",Ethiopia,ET,27/04/2014,29/04/2014,68697.38,8.62300299107,39.600671832,2014.0,14,425
12929,Smash @ Xanadu 2014-04-29 (SSBM),204,Super Smash Bros. Melee,"Baltimore, Maryland, USA",United States,US,29/04/2014,29/04/2014,25.0,45.6875333395,-112.494333916,2014.0,614,268
5332,eSportsventure Cup,245,Counter-Strike: Global Offensive,Online,,,28/04/2014,28/04/2014,1500.0,,,2014.0,0,284
6943,SHOUTcraft: MVP vs. ST,151,StarCraft II,online,Maldives,MV,28/04/2014,28/04/2014,500.0,,,2014.0,5,613
7531,Circuit of Legends April 2014 - Latin America North,164,League of Legends,Online,,,05/04/2014,27/04/2014,3000.0,,,2014.0,0,425
7532,Circuit of Legends April 2014 - Latin America South,164,League of Legends,Online,,,05/04/2014,27/04/2014,3000.0,,,2014.0,0,425
5315,DreamHack Bucharest 2014 (LoL Female),164,League of Legends,"Bucharest, Romania",Romania,RO,26/04/2014,27/04/2014,2000.0,45.8534292955,24.9730878059,2014.0,8,425
5313,DreamHack Bucharest 2014 (StarCraft II),151,StarCraft II,"Bucharest, Romania",Romania,RO,26/04/2014,27/04/2014,25000.0,45.8534292955,24.9730878059,2014.0,8,613
5334,E-sport-bets.com 3rd Anniversary Cup,245,Counter-Strike: Global Offensive,Online,,,25/04/2014,27/04/2014,3000.0,,,2014.0,0,284
7977,Go4CS:GO EU #93,245,Counter-Strike: Global Offensive,Online,Serbia and Montenegro,CS,27/04/2014,27/04/2014,138.34,,,2014.0,168,284
8569,Go4LoL EUNE #191,164,League of Legends,online,Niger,NE,27/04/2014,27/04/2014,621.41,17.4187581641,9.3857412628,2014.0,64,425
7093,Go4LoL EUW #191,164,League of Legends,online,,,27/04/2014,27/04/2014,621.41,,,2014.0,0,425
11981,Go4SC2 EU #365,151,StarCraft II,online,Seychelles,SC,27/04/2014,27/04/2014,207.14,,,2014.0,104,613
6942,SHOUTcraft: ST vs. coL,151,StarCraft II,online,Sao Tome and Principe,ST,27/04/2014,27/04/2014,500.0,,,2014.0,5,613
5331,StarLadder StarSeries - Season 9 (LoL),164,League of Legends,"Online / Kiev, Ukraine",Ukraine,UA,02/03/2014,27/04/2014,30000.0,48.9972191079,31.386059716,2014.0,5,425
20098,Super Smash Sundays #18 (SSBM Doubles),204,Super Smash Bros. Melee,"Walnut, California",Solomon Islands,SB,27/04/2014,27/04/2014,220.0,-8.91107375944,159.637514734,2014.0,69,268
20097,Super Smash Sundays #18 (SSBM Singles),204,Super Smash Bros. Melee,"Walnut, California",Solomon Islands,SB,27/04/2014,27/04/2014,450.0,-8.91107375944,159.637514734,2014.0,69,268
6449,ZOTAC Cup StarCraft II HotS #204 (EU),151,StarCraft II,Online,,,27/04/2014,27/04/2014,138.15,,,2014.0,0,613
21940,Fear The Green Missile (SSBM Doubles),204,Super Smash Bros. Melee,"Pompano Beach, Florida",Solomon Islands,SB,26/04/2014,26/04/2014,0.0,-8.91107375944,159.637514734,2014.0,69,268
17288,Fear The Green Missile (SSBM Singles),204,Super Smash Bros. Melee,"Pompano Beach, Florida",Solomon Islands,SB,26/04/2014,26/04/2014,700.0,-8.91107375944,159.637514734,2014.0,69,268
10683,Fighters' Edge (SSBM),204,Super Smash Bros. Melee,"Du Quoin, Illinois, USA",United States,US,26/04/2014,26/04/2014,1000.0,45.6875333395,-112.494333916,2014.0,614,268
6824,Go4LoL NA March 2014,164,League of Legends,online,Namibia,,26/04/2014,26/04/2014,500.0,,,2014.0,0,425
5300,GSL Global Championship 2014,151,StarCraft II,"Seoul, South Korea",Sierra Leone,SL,19/04/2014,26/04/2014,18900.0,8.56342159427,-11.7947178851,2014.0,5,613
6941,SHOUTcraft: CW? vs. IvD,151,StarCraft II,online,Saint Helena,SH,26/04/2014,26/04/2014,500.0,,,2014.0,6,613
12505,Super Smash Sundays EC #3 (SSBM),204,Super Smash Bros. Melee,"Red Bank, New Jersey, US",United States,US,26/04/2014,26/04/2014,247.0,45.6875333395,-112.494333916,2014.0,614,268
6940,SHOUTcraft: CW? vs. MVP,151,StarCraft II,online,Maldives,MV,25/04/2014,25/04/2014,500.0,,,2014.0,5,613
17436,Smash @ Clarendon 2014-04-25,204,Super Smash Bros. Melee,"Arlington, Virginia",,,25/04/2014,25/04/2014,230.0,,,2014.0,0,268
5461,LSPL Spring 2014,164,League of Legends,Online,Poland,PL,18/02/2014,24/04/2014,27208.0,52.1248371866,19.3943576278,2014.0,30,425
6939,SHOUTcraft: mYi vs. TL,151,StarCraft II,online,Timor-Leste,TL,23/04/2014,23/04/2014,500.0,-8.8233219641,125.85227581,2014.0,14,613
5301,Gfinity Pro League Season 1,245,Counter-Strike: Global Offensive,Online,,,04/03/2014,22/04/2014,8000.0,,,2014.0,0,284
6233,Go4LoL EUNE March 2014,164,League of Legends,online,Niger,NE,22/04/2014,22/04/2014,690.45,17.4187581641,9.3857412628,2014.0,64,425
12927,Smash @ Xanadu 2014-04-22 (SSBM),204,Super Smash Bros. Melee,"Baltimore, Maryland, USA",United States,US,22/04/2014,22/04/2014,90.0,45.6875333395,-112.494333916,2014.0,614,268
5302,Starship Troopers Ultimate Edition,151,StarCraft II,Online,,,22/04/2014,22/04/2014,575.0,,,2014.0,0,613
5368,Gamers Assembly 2014 (CS:GO),245,Counter-Strike: Global Offensive,"Poitiers, France",Serbia and Montenegro,CS,19/04/2014,21/04/2014,4826.19,,,2014.0,168,284
5367,Gamers Assembly 2014 (LoL),164,League of Legends,"Poitiers, France",France,FR,19/04/2014,21/04/2014,6894.56,42.1820291785,-2.75442214946,2014.0,31,425
20226,OSmash 4,204,Super Smash Bros. Melee,"Osnabrück, Germany",Germany,DE,17/04/2014,21/04/2014,441.34,51.1062734358,10.3817108727,2014.0,138,268
6938,SHOUTcraft: Axiom vs. mYi,151,StarCraft II,online,Saint Helena,SH,21/04/2014,21/04/2014,500.0,,,2014.0,6,613
13337,Underdogs Season 7,151,StarCraft II,Online,,,24/03/2014,21/04/2014,758.55,,,2014.0,0,613
28681,WarHounds,151,StarCraft II,Online,,,31/03/2014,21/04/2014,400.0,,,2014.0,0,613
5464,Black Monster Cup Spring NA 2014,164,League of Legends,Online,Namibia,,19/04/2014,20/04/2014,10950.0,,,2014.0,0,425
5366,Gamers Assembly 2014 (StarCraft II),151,StarCraft II,"Poitiers, France",France,FR,19/04/2014,20/04/2014,4144.5,42.1820291785,-2.75442214946,2014.0,31,613
7978,Go4CS:GO EU #92,245,Counter-Strike: Global Offensive,Online,Serbia and Montenegro,CS,20/04/2014,20/04/2014,138.15,,,2014.0,168,284
8568,Go4LoL EUNE #190,164,League of Legends,online,Niger,NE,20/04/2014,20/04/2014,621.41,17.4187581641,9.3857412628,2014.0,64,425
7092,Go4LoL EUW #190,164,League of Legends,online,,,20/04/2014,20/04/2014,621.41,,,2014.0,0,425
11980,Go4SC2 EU #363,151,StarCraft II,online,Seychelles,SC,20/04/2014,20/04/2014,207.14,,,2014.0,104,613
5236,i51 (CS:GO),245,Counter-Strike: Global Offensive,"Coventry, United Kingdom",Serbia and Montenegro,CS,18/04/2014,20/04/2014,5037.46,,,2014.0,168,284
5235,i51 (LoL),164,League of Legends,"Coventry, United Kingdom",United Kingdom,GB,18/04/2014,20/04/2014,8395.75,54.1454903122,-2.88594273633,2014.0,24,425
5234,i51 (StarCraft II),151,StarCraft II,"Coventry, United Kingdom",United Kingdom,GB,18/04/2014,20/04/2014,4197.88,54.1454903122,-2.88594273633,2014.0,24,613
5209,NA LCS Season 4 Spring Playoffs,164,League of Legends,"Los Angeles, California, USA",United States,US,17/01/2014,20/04/2014,100000.0,45.6875333395,-112.494333916,2014.0,614,425
6064,National EPS Season IX (LoL),164,League of Legends,Online (North America),West Bank and Gaza Strip,PS,06/02/2014,20/04/2014,14100.0,,,2014.0,30,425
9812,NorCal Regionals 2014 (SSBM),204,Super Smash Bros. Melee,"Sacramento, California, USA",United States,US,18/04/2014,20/04/2014,0.0,45.6875333395,-112.494333916,2014.0,614,268
6149,The Gathering 2014 (CS:GO),245,Counter-Strike: Global Offensive,"Hamar, Norway",Norway,NO,16/04/2014,20/04/2014,484.7,68.7958281693,15.4107026868,2014.0,24,284
6151,The Gathering 2014 (League of Legends),164,League of Legends,"Hamar, Norway",Norway,NO,16/04/2014,20/04/2014,484.7,68.7958281693,15.4107026868,2014.0,24,425
6152,The Gathering 2014 (SSBM),204,Super Smash Bros. Melee,"Hamar, Norway",Norway,NO,16/04/2014,20/04/2014,484.7,68.7958281693,15.4107026868,2014.0,24,268
6150,The Gathering 2014 (StarCraft II),151,StarCraft II,"Hamar, Norway",Norway,NO,16/04/2014,20/04/2014,484.7,68.7958281693,15.4107026868,2014.0,24,613
5266,ZOTAC Cup StarCraft II HotS #203 (EU),151,StarCraft II,Online,,,20/04/2014,20/04/2014,138.15,,,2014.0,0,613
5207,Copenhagen Games 2014 (CS:GO Female),245,Counter-Strike: Global Offensive,"Copenhagen, Denmark",Serbia and Montenegro,CS,17/04/2014,19/04/2014,9670.51,,,2014.0,168,284
5206,Copenhagen Games 2014 (CS:GO),245,Counter-Strike: Global Offensive,"Copenhagen, Denmark",Serbia and Montenegro,CS,17/04/2014,19/04/2014,35919.03,,,2014.0,168,284
5204,Copenhagen Games 2014 (LoL),164,League of Legends,"Copenhagen, Denmark",Denmark,DK,17/04/2014,19/04/2014,27630.05,55.9659213307,10.0502290036,2014.0,6,425
5205,Copenhagen Games 2014 (StarCraft II),151,StarCraft II,"Copenhagen, Denmark",Denmark,DK,17/04/2014,19/04/2014,9960.64,55.9659213307,10.0502290036,2014.0,6,613
21950,Fight Pitt IV Melee Doubles,204,Super Smash Bros. Melee,"Pittsburgh, Pennsylvania",,,19/04/2014,19/04/2014,920.0,,,2014.0,0,268
16989,Fight Pitt IV Melee Singles,204,Super Smash Bros. Melee,"Pittsburgh, Pennsylvania",,,19/04/2014,19/04/2014,1741.0,,,2014.0,0,268
16711,Ifeng Cup Week 17 (SC2),151,StarCraft II,online,Seychelles,SC,19/04/2014,19/04/2014,369.41,,,2014.0,104,613
15491,King of the House 2 (SSBM doubles),204,Super Smash Bros. Melee,"Dallas, Texas, US",United States,US,19/04/2014,19/04/2014,230.0,45.6875333395,-112.494333916,2014.0,614,268
15490,King of the House 2 (SSBM singles),204,Super Smash Bros. Melee,"Dallas, Texas, US",United States,US,19/04/2014,19/04/2014,880.0,45.6875333395,-112.494333916,2014.0,614,268
6104,ROCCAT King of the Hill 2013-2014 Week 8,164,League of Legends,Online,Austria,AT,19/04/2014,19/04/2014,1000.0,47.5857571625,14.1305444711,2014.0,9,425
6095,Selecter Cup,164,League of Legends,Online,,,18/04/2014,19/04/2014,6762.89,,,2014.0,0,425
21452,UNC Gamefest 2014,204,Super Smash Bros. Melee,"Chapel Hill, North Carolina",New Caledonia,NC,19/04/2014,19/04/2014,160.0,-21.3044620868,165.703585853,2014.0,1,268
6018,Riot Latin America Cup 2014 - Chile,164,League of Legends,"Movistar Arena, Santiago de Chile, Chile",Chile,CL,25/03/2014,18/04/2014,40000.0,-37.7346256717,-71.3627814168,2014.0,3,425
5952,WCS Korea 2014 Season 2 Challenger,151,StarCraft II,"Seoul, South Korea",Serbia and Montenegro,CS,09/04/2014,18/04/2014,16182.48,,,2014.0,168,613
5210,EU LCS Season 4 Spring Playoffs,164,League of Legends,"Cologne, Germany",Germany,DE,14/01/2014,17/04/2014,100000.0,51.1062734358,10.3817108727,2014.0,138,425
6856,Go4SC2 March 2014 Monthly Finals,151,StarCraft II,online,Seychelles,SC,15/04/2014,15/04/2014,829.67,,,2014.0,104,613
12925,Smash @ Xanadu 2014-04-15 (SSBM),204,Super Smash Bros. Melee,"Baltimore, Maryland, USA",United States,US,15/04/2014,15/04/2014,70.0,45.6875333395,-112.494333916,2014.0,614,268
6114,Yam LOL Collegiate Championship Spring 2014,164,League of Legends,Online/Offline (Taiwan),,,18/02/2014,15/04/2014,1003.8,,,2014.0,0,425
7993,Go4CS:GO February 2014 Monthly Finals,245,Counter-Strike: Global Offensive,Online,Serbia and Montenegro,CS,14/04/2014,14/04/2014,691.2,,,2014.0,168,284
9427,Civil War VI (SSBM),204,Super Smash Bros. Melee,"Richmond, Virginia, USA",United States,US,12/04/2014,13/04/2014,1050.0,45.6875333395,-112.494333916,2014.0,614,268
7979,Go4CS:GO EU #91,245,Counter-Strike: Global Offensive,Online,Serbia and Montenegro,CS,13/04/2014,13/04/2014,138.84,,,2014.0,168,284
8567,Go4LoL EUNE #189,164,League of Legends,online,Niger,NE,13/04/2014,13/04/2014,621.41,17.4187581641,9.3857412628,2014.0,64,425
7091,Go4LoL EUW #189,164,League of Legends,online,,,13/04/2014,13/04/2014,621.41,,,2014.0,0,425
11979,Go4SC2 EU #361,151,StarCraft II,online,Seychelles,SC,13/04/2014,13/04/2014,207.14,,,2014.0,104,613
5158,NA Challenger Series Spring 2014 Playoffs,164,League of Legends,Online,Namibia,,04/04/2014,13/04/2014,39500.0,,,2014.0,0,425
12486,SC2 SEA Masters Cup #40,151,StarCraft II,Online,Seychelles,SC,13/04/2014,13/04/2014,270.13,,,2014.0,104,613
21430,Smash Brothers University 2.5,204,Super Smash Bros. Melee,Black Box - Table Arts Center,,,13/04/2014,13/04/2014,160.0,,,2014.0,0,268
20093,Super Smash Sundays #17 (SSBM Doubles),204,Super Smash Bros. Melee,"Walnut, California",Solomon Islands,SB,13/04/2014,13/04/2014,220.0,-8.91107375944,159.637514734,2014.0,69,268
20094,Super Smash Sundays #17 (SSBM Singles),204,Super Smash Bros. Melee,"Walnut, California",Solomon Islands,SB,13/04/2014,13/04/2014,395.0,-8.91107375944,159.637514734,2014.0,69,268
6118,VCS Spring 2014,164,League of Legends,Online,Serbia and Montenegro,CS,22/02/2014,13/04/2014,14310.0,,,2014.0,168,425
5193,Voronezh Cup 2014,245,Counter-Strike: Global Offensive,"Voronezh, Russia",,,12/04/2014,13/04/2014,8416.5,,,2014.0,0,284
7387,Vox Play #1 (CS:GO),245,Counter-Strike: Global Offensive,Online,Serbia and Montenegro,CS,13/04/2014,13/04/2014,500.0,,,2014.0,168,284
5146,WCS Europe 2014 Season 1 Premier,151,StarCraft II,"Online / Cologne, Germany",Germany,DE,18/02/2014,13/04/2014,131000.0,51.1062734358,10.3817108727,2014.0,138,613
5147,WCS North America 2014 Season 1 Premier,151,StarCraft II,"Online / Cologne, Germany",Germany,DE,18/02/2014,13/04/2014,131000.0,51.1062734358,10.3817108727,2014.0,138,613
5211,Gaming.dk League Season 8,245,Counter-Strike: Global Offensive,"Frederiksberg, Denmark",Denmark,DK,04/03/2014,12/04/2014,3904.53,55.9659213307,10.0502290036,2014.0,6,284
7437,PGS Spring 2014,164,League of Legends,Philippines,Papua New Guinea,PG,15/02/2014,12/04/2014,0.0,-6.47028522217,145.231212592,2014.0,6,425
5265,ZOTAC Cup StarCraft II HotS #202 (EU),151,StarCraft II,Online,,,12/04/2014,12/04/2014,138.84,,,2014.0,0,613
5157,EU Challenger Series Spring 2014 Playoffs,164,League of Legends,Online,,,01/04/2014,11/04/2014,39500.0,,,2014.0,0,425
21926,Get Smashed At The Foundry #2,204,Super Smash Bros. Melee,"San Francisco, California",,,08/04/2014,08/04/2014,150.0,,,2014.0,0,268
12924,Smash @ Xanadu 2014-04-08 (SSBM),204,Super Smash Bros. Melee,"Baltimore, Maryland, USA",United States,US,08/04/2014,08/04/2014,25.0,45.6875333395,-112.494333916,2014.0,614,268
6022,EPS CIS: Season I (LoL),164,League of Legends,Russia,CÃ´te d'Ivoire,CI,01/02/2014,06/04/2014,17177.61,7.62813772584,-5.56900779845,2014.0,27,425
7980,Go4CS:GO EU #90,245,Counter-Strike: Global Offensive,Online,Serbia and Montenegro,CS,06/04/2014,06/04/2014,137.03,,,2014.0,168,284
8566,Go4LoL EUNE #188,164,League of Legends,online,Niger,NE,06/04/2014,06/04/2014,621.41,17.4187581641,9.3857412628,2014.0,64,425
7090,Go4LoL EUW #188,164,League of Legends,online,,,06/04/2014,06/04/2014,621.41,,,2014.0,0,425
11976,Go4SC2 EU #359,151,StarCraft II,online,Seychelles,SC,06/04/2014,06/04/2014,207.14,,,2014.0,104,613
5104,GPL Spring 2014,164,League of Legends,Singapore,Poland,PL,12/02/2014,06/04/2014,200000.0,52.1248371866,19.3943576278,2014.0,30,425
16674,InfoShow Lan Party 2014,151,StarCraft II,"Kaunas, Lithuania",Lithuania,LT,04/04/2014,06/04/2014,2000.0,55.3270297547,23.8885032451,2014.0,1,613
5143,Oceania Regionals Autumn 2014,164,League of Legends,Online,,,03/03/2014,06/04/2014,41778.0,,,2014.0,0,425
6274,StarLadder ProSeries - Season 9 (CS:GO),245,Counter-Strike: Global Offensive,Online,Serbia and Montenegro,CS,24/02/2014,06/04/2014,1800.0,,,2014.0,168,284
12477,Super Smash Sundays EC #2 (SSBM singles),204,Super Smash Bros. Melee,"Red Bank, New Jersey, US",United States,US,06/04/2014,06/04/2014,125.0,45.6875333395,-112.494333916,2014.0,614,268
5184,Texas Showdown 2014 (SSBM),204,Super Smash Bros. Melee,"Houston, Texas, USA",United States,US,04/04/2014,06/04/2014,0.0,45.6875333395,-112.494333916,2014.0,614,268
5264,ZOTAC Cup StarCraft II HotS #201 (EU),151,StarCraft II,Online,,,06/04/2014,06/04/2014,137.03,,,2014.0,0,613
8414,Base Wars - Finals,151,StarCraft II,Online,,,04/04/2014,05/04/2014,368.26,,,2014.0,0,613
5107,MST #9,151,StarCraft II,"Munich, Germany",Germany,DE,05/04/2014,05/04/2014,1507.19,51.1062734358,10.3817108727,2014.0,138,613
5092,WCS Korea 2014 Season 1 Premier,151,StarCraft II,"Seoul, South Korea",Serbia and Montenegro,CS,15/01/2014,05/04/2014,151934.79,,,2014.0,168,613
5278,Gfinity Elite Division Season 1,151,StarCraft II,Online,,,07/03/2014,04/04/2014,3000.0,,,2014.0,0,613
15887,JudgeHype Cup #2,151,StarCraft II,online,,,04/04/2014,04/04/2014,103.57,,,2014.0,0,613
6103,ROCCAT King of the Hill 2013-2014 Week 7,164,League of Legends,Online,Austria,AT,04/04/2014,04/04/2014,1000.0,47.5857571625,14.1305444711,2014.0,9,425
6305,BaseTradeTV: MONEY $PEAK$ #5 - Impact vs. Dayshi,151,StarCraft II,online,Tuvalu,TV,03/04/2014,03/04/2014,100.0,,,2014.0,42,613
6304,BaseTradeTV: MONEY $PEAK$ #5 - Jagelius vs. PengWin,151,StarCraft II,online,Tuvalu,TV,03/04/2014,03/04/2014,50.0,,,2014.0,42,613
5090,Fnatic FragOut CS:GO Season 3,245,Counter-Strike: Global Offensive,Online,Serbia and Montenegro,CS,12/02/2014,03/04/2014,2000.0,,,2014.0,168,284
21927,Get Smashed At The Foundry #1,204,Super Smash Bros. Melee,"San Francisco, California",,,01/04/2014,01/04/2014,105.0,,,2014.0,0,268
6639,Proleague 2014 Round 2,151,StarCraft II,"Seoul, South Korea",,,23/02/2014,01/04/2014,19200.0,,,2014.0,0,613
5074,Fragbite Masters 2014 (CS:GO),245,Counter-Strike: Global Offensive,Online,Serbia and Montenegro,CS,08/03/2014,30/03/2014,25085.5,,,2014.0,168,284
8009,Go4CS:GO EU #89,245,Counter-Strike: Global Offensive,Online,Serbia and Montenegro,CS,30/03/2014,30/03/2014,137.53,,,2014.0,168,284
8565,Go4LoL EUNE #187,164,League of Legends,online,Niger,NE,30/03/2014,30/03/2014,622.25,17.4187581641,9.3857412628,2014.0,64,425
7089,Go4LoL EUW #187,164,League of Legends,online,,,30/03/2014,30/03/2014,622.25,,,2014.0,0,425
11975,Go4SC2 EU #357,151,StarCraft II,online,Seychelles,SC,30/03/2014,30/03/2014,207.42,,,2014.0,104,613
5312,International Invitational Tournament 3,164,League of Legends,Online,,,24/03/2014,30/03/2014,13752.98,,,2014.0,0,425
7906,LAN Archi-Numérique #2 (CS:GO),245,Counter-Strike: Global Offensive,"Cergy, France",Serbia and Montenegro,CS,29/03/2014,30/03/2014,618.87,,,2014.0,168,284
5775,LJL Winter 2014,164,League of Legends,Japan,Japan,JP,09/02/2014,30/03/2014,1959.4,37.5526225906,137.979959508,2014.0,11,425
